time;x;y;z
1652870473275;-0.038307227194309235;-0.047884032130241394;9.840168952941895
1652870473296;-0.033518824726343155;-0.05267243832349777;9.849745750427246
1652870473315;-0.043095629662275314;-0.07661445438861847;9.830592155456543
1652870473335;0.009576806798577309;-0.06224924325942993;9.873687744140625
1652870473355;-0.019153613597154617;-0.028730420395731926;9.835380554199219
1652870473375;-0.004788403399288654;-0.028730420395731926;9.821015357971191
1652870473395;-0.014365210197865963;-0.043095629662275314;9.835380554199219
1652870473415;-0.019153613597154617;-0.028730420395731926;9.81143856048584
1652870473435;-0.028730420395731926;-0.06224924325942993;9.835380554199219
1652870473455;-0.023942016065120697;-0.043095629662275314;9.816226959228516
1652870473475;-0.05267243832349777;-0.05746084079146385;9.825803756713867
1652870473497;-0.05267243832349777;-0.06703764945268631;9.849745750427246
1652870473515;-0.019153613597154617;-0.06224924325942993;9.821015357971191
1652870473535;-0.033518824726343155;-0.043095629662275314;9.84495735168457
1652870473555;-0.047884032130241394;-0.07182604819536209;9.792284965515137
1652870473575;-0.033518824726343155;-0.019153613597154617;9.835380554199219
1652870473595;-0.014365210197865963;-0.05267243832349777;9.849745750427246
1652870473615;-0.038307227194309235;-0.033518824726343155;9.86889934539795
1652870473635;-0.033518824726343155;-0.038307227194309235;9.849745750427246
1652870473655;-0.038307227194309235;-0.033518824726343155;9.84495735168457
1652870473675;-0.019153613597154617;-0.07661445438861847;9.821015357971191
1652870473695;-0.033518824726343155;-0.07182604819536209;9.835380554199219
1652870473715;-0.05267243832349777;-0.07661445438861847;9.825803756713867
1652870473735;-0.05267243832349777;-0.05746084079146385;9.940725326538086
1652870473755;-0.033518824726343155;-0.06703764945268631;10.041281700134277
1652870473775;-0.004788403399288654;-0.047884032130241394;9.639056205749512
1652870473795;-0.033518824726343155;-0.047884032130241394;9.806650161743164
1652870473815;-0.038307227194309235;-0.06224924325942993;9.830592155456543
1652870473835;-0.014365210197865963;-0.05746084079146385;9.77791976928711
1652870473855;-0.023942016065120697;-0.07661445438861847;9.854534149169922
1652870473875;-0.047884032130241394;-0.05746084079146385;9.797073364257812
1652870473895;-0.028730420395731926;-0.06224924325942993;9.81143856048584
1652870473915;-0.019153613597154617;-0.05267243832349777;9.801861763000488
1652870473935;-0.047884032130241394;-0.05267243832349777;9.835380554199219
1652870473955;-0.028730420395731926;-0.047884032130241394;9.840168952941895
1652870473975;-0.06703764945268631;-0.004788403399288654;10.031704902648926
1652870473995;0.014365210197865963;-0.07182604819536209;9.75397777557373
1652870474015;-0.014365210197865963;-0.11013327538967133;9.825803756713867
1652870474035;-0.06224924325942993;-0.033518824726343155;9.854534149169922
1652870474055;-0.043095629662275314;0.004788403399288654;9.77791976928711
1652870474075;-0.043095629662275314;-0.038307227194309235;9.81143856048584
1652870474095;-0.004788403399288654;-0.06703764945268631;9.816226959228516
1652870474115;-0.028730420395731926;-0.043095629662275314;9.883264541625977
1652870474135;-0.05746084079146385;-0.028730420395731926;9.8784761428833
1652870474155;-0.019153613597154617;-0.028730420395731926;9.854534149169922
1652870474175;-0.004788403399288654;-0.08619125932455063;9.610325813293457
1652870474195;-0.06224924325942993;-0.05267243832349777;9.93593692779541
1652870474215;0.05267243832349777;-0.05746084079146385;9.792284965515137
1652870474235;-0.07661445438861847;-0.090979665517807;9.86889934539795
1652870474255;-0.05746084079146385;-0.028730420395731926;9.725247383117676
1652870474275;-0.038307227194309235;-0.014365210197865963;9.90241813659668
1652870474295;-0.004788403399288654;-0.043095629662275314;9.792284965515137
1652870474316;-0.009576806798577309;-0.08140286058187485;9.821015357971191
1652870474335;-0.06703764945268631;-0.028730420395731926;9.81143856048584
1652870474355;-0.06224924325942993;-0.05267243832349777;9.864110946655273
1652870474375;-0.019153613597154617;-0.009576806798577309;9.840168952941895
1652870474395;-0.019153613597154617;-0.043095629662275314;9.859322547912598
1652870474415;-0.043095629662275314;-0.08140286058187485;9.821015357971191
1652870474435;-0.05267243832349777;-0.07182604819536209;9.84495735168457
1652870474455;-0.05267243832349777;-0.06224924325942993;9.864110946655273
1652870474475;-0.038307227194309235;-0.047884032130241394;9.854534149169922
1652870474495;-0.033518824726343155;-0.05746084079146385;9.830592155456543
1652870474515;-0.043095629662275314;-0.043095629662275314;9.816226959228516
1652870474535;-0.023942016065120697;-0.047884032130241394;9.849745750427246
1652870474555;-0.033518824726343155;-0.05267243832349777;9.849745750427246
1652870474575;-0.07661445438861847;-0.05746084079146385;9.854534149169922
1652870474595;-0.05267243832349777;-0.043095629662275314;9.835380554199219
1652870474615;-0.019153613597154617;-0.047884032130241394;9.864110946655273
1652870474635;-0.014365210197865963;-0.043095629662275314;9.859322547912598
1652870474655;-0.033518824726343155;-0.05746084079146385;9.840168952941895
1652870474675;-0.07661445438861847;-0.043095629662275314;9.90241813659668
1652870474695;-0.019153613597154617;-0.033518824726343155;9.955090522766113
1652870474717;-0.014365210197865963;-0.10534487664699554;9.849745750427246
1652870474735;-0.043095629662275314;-0.05267243832349777;9.835380554199219
1652870474755;-0.08619125932455063;-0.023942016065120697;9.859322547912598
1652870474775;-0.019153613597154617;-0.009576806798577309;9.821015357971191
1652870474795;0.019153613597154617;-0.038307227194309235;9.830592155456543
1652870474815;-0.038307227194309235;-0.06224924325942993;9.81143856048584
1652870474835;-0.07182604819536209;-0.07182604819536209;9.835380554199219
1652870474855;-0.047884032130241394;-0.043095629662275314;9.859322547912598
1652870474875;-0.028730420395731926;-0.05267243832349777;9.873687744140625
1652870474895;-0.019153613597154617;-0.07182604819536209;9.854534149169922
1652870474915;-0.023942016065120697;-0.09576806426048279;9.830592155456543
1652870474935;-0.047884032130241394;-0.07182604819536209;9.835380554199219
1652870474955;-0.038307227194309235;-0.06703764945268631;9.835380554199219
1652870474975;-0.028730420395731926;-0.043095629662275314;9.849745750427246
1652870474995;-0.047884032130241394;-0.06224924325942993;9.859322547912598
1652870475015;-0.038307227194309235;-0.043095629662275314;9.840168952941895
1652870475035;-0.033518824726343155;-0.047884032130241394;9.988609313964844
1652870475055;-0.033518824726343155;-0.038307227194309235;9.849745750427246
1652870475075;0.038307227194309235;-0.08619125932455063;9.849745750427246
1652870475095;0.009576806798577309;-0.1149216815829277;9.830592155456543
1652870475115;-0.06224924325942993;-0.1149216815829277;9.821015357971191
1652870475135;-0.038307227194309235;0.023942016065120697;9.825803756713867
1652870475155;-0.038307227194309235;-0.06703764945268631;9.849745750427246
1652870475175;0.019153613597154617;-0.09576806426048279;9.873687744140625
1652870475195;-0.033518824726343155;-0.10534487664699554;9.888052940368652
1652870475215;-0.05746084079146385;-0.033518824726343155;9.854534149169922
1652870475235;-0.043095629662275314;-0.019153613597154617;9.830592155456543
1652870475255;-0.004788403399288654;-0.07661445438861847;9.849745750427246
1652870475275;-0.019153613597154617;-0.05267243832349777;9.854534149169922
1652870475295;-0.047884032130241394;-0.10055647045373917;9.825803756713867
1652870475316;-0.047884032130241394;-0.05267243832349777;9.854534149169922
1652870475335;-0.05267243832349777;-0.014365210197865963;9.840168952941895
1652870475355;-0.014365210197865963;-0.023942016065120697;9.830592155456543
1652870475375;-0.028730420395731926;-0.06224924325942993;9.840168952941895
1652870475395;-0.047884032130241394;-0.043095629662275314;9.835380554199219
1652870475415;-0.009576806798577309;-0.038307227194309235;9.84495735168457
1652870475435;-0.028730420395731926;-0.009576806798577309;9.806650161743164
1652870475455;-0.06224924325942993;-0.019153613597154617;9.864110946655273
1652870475475;-0.038307227194309235;-0.06224924325942993;9.873687744140625
1652870475495;-0.043095629662275314;-0.11971008777618408;9.86889934539795
1652870475517;-0.043095629662275314;-0.05746084079146385;9.859322547912598
1652870475535;-0.038307227194309235;-0.033518824726343155;9.854534149169922
1652870475555;-0.043095629662275314;-0.043095629662275314;9.849745750427246
1652870475575;0.004788403399288654;-0.05746084079146385;9.854534149169922
1652870475595;-0.028730420395731926;-0.08619125932455063;9.816226959228516
1652870475615;-0.014365210197865963;-0.06224924325942993;9.849745750427246
1652870475635;-0.038307227194309235;-0.06224924325942993;9.84495735168457
1652870475655;-0.023942016065120697;-0.019153613597154617;9.849745750427246
1652870475675;-0.028730420395731926;-0.019153613597154617;9.835380554199219
1652870475695;-0.07182604819536209;-0.07661445438861847;9.955090522766113
1652870475716;-0.023942016065120697;-0.08140286058187485;9.830592155456543
1652870475735;0.009576806798577309;-0.090979665517807;9.892841339111328
1652870475755;-0.06224924325942993;-0.047884032130241394;9.864110946655273
1652870475775;-0.10055647045373917;0.043095629662275314;9.749189376831055
1652870475795;-0.047884032130241394;-0.038307227194309235;9.873687744140625
1652870475815;-0.047884032130241394;-0.11013327538967133;9.830592155456543
1652870475835;-0.014365210197865963;-0.08619125932455063;9.84495735168457
1652870475855;-0.08619125932455063;-0.023942016065120697;9.892841339111328
1652870475875;-0.05267243832349777;-0.009576806798577309;9.849745750427246
1652870475895;-0.019153613597154617;-0.043095629662275314;9.821015357971191
1652870475915;-0.023942016065120697;-0.06703764945268631;9.825803756713867
1652870475935;-0.019153613597154617;-0.06703764945268631;9.864110946655273
1652870475955;-0.05746084079146385;-0.023942016065120697;9.840168952941895
1652870475975;-0.019153613597154617;-0.047884032130241394;9.849745750427246
1652870475995;-0.047884032130241394;-0.043095629662275314;9.821015357971191
1652870476015;-0.043095629662275314;-0.043095629662275314;9.830592155456543
1652870476035;-0.033518824726343155;-0.07661445438861847;9.830592155456543
1652870476055;-0.038307227194309235;-0.047884032130241394;9.849745750427246
1652870476075;-0.014365210197865963;-0.05267243832349777;9.835380554199219
1652870476095;-0.019153613597154617;-0.07182604819536209;9.84495735168457
1652870476115;-0.028730420395731926;-0.05746084079146385;9.849745750427246
1652870476135;-0.028730420395731926;-0.05267243832349777;9.816226959228516
1652870476155;-0.05267243832349777;-0.06224924325942993;9.840168952941895
1652870476175;-0.043095629662275314;-0.06703764945268631;9.835380554199219
1652870476195;-0.038307227194309235;-0.047884032130241394;9.873687744140625
1652870476215;-0.028730420395731926;-0.06224924325942993;9.821015357971191
1652870476235;-0.023942016065120697;-0.06224924325942993;9.854534149169922
1652870476255;-0.06224924325942993;-0.028730420395731926;9.830592155456543
1652870476275;-0.038307227194309235;-0.05746084079146385;9.84495735168457
1652870476295;-0.047884032130241394;-0.014365210197865963;9.84495735168457
1652870476315;-0.043095629662275314;-0.05267243832349777;9.840168952941895
1652870476335;-0.038307227194309235;-0.043095629662275314;9.840168952941895
1652870476355;-0.033518824726343155;-0.028730420395731926;9.849745750427246
1652870476375;-0.06224924325942993;-0.047884032130241394;9.835380554199219
1652870476395;-0.033518824726343155;-0.05267243832349777;9.821015357971191
1652870476415;-0.05267243832349777;-0.06703764945268631;9.873687744140625
1652870476435;-0.009576806798577309;-0.06703764945268631;9.821015357971191
1652870476455;-0.05267243832349777;-0.06703764945268631;9.849745750427246
1652870476475;-0.038307227194309235;-0.047884032130241394;9.835380554199219
1652870476495;-0.028730420395731926;-0.047884032130241394;9.849745750427246
1652870476515;-0.06224924325942993;-0.05267243832349777;9.840168952941895
1652870476536;-0.019153613597154617;-0.043095629662275314;9.883264541625977
1652870476555;-0.05267243832349777;-0.06224924325942993;9.859322547912598
1652870476575;-0.05267243832349777;-0.05267243832349777;9.835380554199219
1652870476595;-0.033518824726343155;-0.028730420395731926;9.854534149169922
1652870476615;-0.014365210197865963;-0.023942016065120697;9.835380554199219
1652870476635;-0.023942016065120697;-0.038307227194309235;9.859322547912598
1652870476655;-0.05267243832349777;-0.019153613597154617;9.86889934539795
1652870476675;-0.028730420395731926;-0.05267243832349777;9.849745750427246
1652870476695;-0.028730420395731926;-0.08140286058187485;9.840168952941895
1652870476715;-0.019153613597154617;-0.047884032130241394;9.825803756713867
1652870476736;-0.019153613597154617;-0.07182604819536209;9.825803756713867
1652870476755;-0.023942016065120697;-0.047884032130241394;9.840168952941895
1652870476775;-0.043095629662275314;-0.05746084079146385;9.835380554199219
1652870476795;-0.047884032130241394;-0.05267243832349777;9.825803756713867
1652870476815;-0.043095629662275314;-0.033518824726343155;9.859322547912598
1652870476835;-0.047884032130241394;-0.033518824726343155;9.835380554199219
1652870476855;-0.009576806798577309;-0.028730420395731926;9.849745750427246
1652870476875;-0.019153613597154617;-0.028730420395731926;9.835380554199219
1652870476895;-0.06224924325942993;-0.05746084079146385;9.840168952941895
1652870476915;-0.033518824726343155;-0.05267243832349777;9.830592155456543
1652870476935;-0.05746084079146385;-0.038307227194309235;9.859322547912598
1652870476955;-0.038307227194309235;-0.05267243832349777;9.864110946655273
1652870476975;-0.028730420395731926;-0.07182604819536209;9.830592155456543
1652870476995;-0.05746084079146385;-0.07182604819536209;9.81143856048584
1652870477015;-0.038307227194309235;-0.07661445438861847;9.816226959228516
1652870477035;-0.033518824726343155;-0.07182604819536209;9.849745750427246
1652870477055;-0.043095629662275314;-0.019153613597154617;10.046070098876953
1652870477075;-0.033518824726343155;-0.05267243832349777;9.849745750427246
1652870477095;-0.028730420395731926;-0.08619125932455063;9.701305389404297
1652870477115;-0.028730420395731926;-0.06703764945268631;9.797073364257812
1652870477135;-0.023942016065120697;-0.047884032130241394;9.830592155456543
1652870477155;-0.023942016065120697;-0.038307227194309235;9.883264541625977
1652870477175;-0.06703764945268631;-0.05267243832349777;9.883264541625977
1652870477195;-0.038307227194309235;-0.07182604819536209;9.840168952941895
1652870477215;-0.014365210197865963;-0.047884032130241394;9.821015357971191
1652870477235;0.004788403399288654;-0.043095629662275314;9.821015357971191
1652870477255;-0.05746084079146385;-0.033518824726343155;9.715670585632324
1652870477275;-0.05267243832349777;-0.033518824726343155;9.806650161743164
1652870477295;-0.019153613597154617;-0.06703764945268631;9.854534149169922
1652870477315;0.028730420395731926;-0.033518824726343155;9.873687744140625
1652870477336;-0.033518824726343155;-0.009576806798577309;9.821015357971191
1652870477355;-0.023942016065120697;-0.038307227194309235;9.830592155456543
1652870477375;-0.06224924325942993;-0.10055647045373917;9.830592155456543
1652870477395;-0.019153613597154617;-0.08619125932455063;9.816226959228516
1652870477415;-0.019153613597154617;-0.028730420395731926;9.849745750427246
1652870477435;-0.043095629662275314;-0.019153613597154617;9.84495735168457
1652870477455;-0.06224924325942993;-0.07661445438861847;9.840168952941895
1652870477475;-0.06224924325942993;-0.10055647045373917;9.830592155456543
1652870477495;-0.023942016065120697;-0.047884032130241394;9.825803756713867
1652870477515;-0.009576806798577309;0.009576806798577309;9.830592155456543
1652870477536;-0.043095629662275314;-0.004788403399288654;9.825803756713867
1652870477555;-0.038307227194309235;-0.09576806426048279;9.864110946655273
1652870477575;-0.028730420395731926;-0.12928688526153564;9.835380554199219
1652870477595;-0.019153613597154617;-0.08140286058187485;9.835380554199219
1652870477615;-0.05746084079146385;-0.014365210197865963;9.821015357971191
1652870477635;-0.038307227194309235;-0.019153613597154617;9.859322547912598
1652870477655;-0.014365210197865963;-0.090979665517807;9.849745750427246
1652870477675;-0.019153613597154617;-0.1149216815829277;9.835380554199219
1652870477695;-0.033518824726343155;-0.05267243832349777;9.830592155456543
1652870477715;-0.023942016065120697;-0.014365210197865963;9.835380554199219
1652870477736;-0.047884032130241394;-0.023942016065120697;9.806650161743164
1652870477755;-0.028730420395731926;-0.06703764945268631;9.830592155456543
1652870477775;-0.043095629662275314;-0.05267243832349777;9.840168952941895
1652870477795;-0.05746084079146385;-0.038307227194309235;9.801861763000488
1652870477815;-0.038307227194309235;-0.033518824726343155;9.84495735168457
1652870477835;-0.043095629662275314;-0.033518824726343155;9.84495735168457
1652870477855;-0.023942016065120697;-0.05746084079146385;9.84495735168457
1652870477875;-0.019153613597154617;-0.09576806426048279;9.825803756713867
1652870477895;-0.023942016065120697;-0.043095629662275314;9.821015357971191
1652870477915;-0.028730420395731926;-0.038307227194309235;9.840168952941895
1652870477935;-0.05746084079146385;-0.047884032130241394;9.830592155456543
1652870477955;-0.023942016065120697;-0.07182604819536209;9.840168952941895
1652870477975;-0.023942016065120697;-0.07661445438861847;9.84495735168457
1652870477995;-0.038307227194309235;-0.047884032130241394;9.840168952941895
1652870478015;-0.019153613597154617;-0.023942016065120697;9.859322547912598
1652870478035;-0.05267243832349777;-0.019153613597154617;9.854534149169922
1652870478055;-0.033518824726343155;-0.06703764945268631;9.835380554199219
1652870478075;-0.004788403399288654;-0.06224924325942993;9.840168952941895
1652870478095;-0.028730420395731926;-0.038307227194309235;9.854534149169922
1652870478115;-0.047884032130241394;-0.047884032130241394;9.873687744140625
1652870478136;-0.043095629662275314;-0.1149216815829277;9.921571731567383
1652870478155;-0.043095629662275314;-0.11013327538967133;9.907206535339355
1652870478175;-0.043095629662275314;-0.06703764945268631;9.854534149169922
1652870478195;-0.023942016065120697;0.014365210197865963;9.86889934539795
1652870478215;-0.05267243832349777;-0.033518824726343155;9.835380554199219
1652870478235;-0.047884032130241394;-0.08140286058187485;9.830592155456543
1652870478255;-0.06703764945268631;-0.07661445438861847;9.835380554199219
1652870478275;-0.014365210197865963;-0.014365210197865963;9.883264541625977
1652870478295;-0.028730420395731926;-0.014365210197865963;9.911994934082031
1652870478315;0.009576806798577309;-0.047884032130241394;9.825803756713867
1652870478335;-0.023942016065120697;-0.090979665517807;9.797073364257812
1652870478356;-0.043095629662275314;-0.08140286058187485;9.782708168029785
1652870478375;-0.038307227194309235;-0.08140286058187485;9.854534149169922
1652870478395;-0.033518824726343155;-0.023942016065120697;9.835380554199219
1652870478415;0.019153613597154617;-0.06703764945268631;9.825803756713867
1652870478435;-0.05267243832349777;-0.07182604819536209;9.873687744140625
1652870478455;-0.043095629662275314;-0.043095629662275314;9.840168952941895
1652870478475;-0.014365210197865963;-0.023942016065120697;9.821015357971191
1652870478495;-0.05267243832349777;-0.05746084079146385;9.849745750427246
1652870478515;-0.05746084079146385;-0.08619125932455063;9.840168952941895
1652870478535;-0.028730420395731926;-0.06703764945268631;9.825803756713867
1652870478556;-0.047884032130241394;-0.019153613597154617;9.86889934539795
1652870478575;-0.07182604819536209;-0.08140286058187485;9.86889934539795
1652870478595;-0.047884032130241394;-0.05746084079146385;9.801861763000488
1652870478615;-0.047884032130241394;-0.019153613597154617;9.806650161743164
1652870478635;-0.033518824726343155;-0.033518824726343155;9.849745750427246
1652870478655;-0.033518824726343155;-0.06703764945268631;9.907206535339355
1652870478675;-0.033518824726343155;-0.09576806426048279;9.859322547912598
1652870478695;-0.023942016065120697;-0.08619125932455063;9.821015357971191
1652870478715;-0.004788403399288654;-0.038307227194309235;9.854534149169922
1652870478735;-0.06703764945268631;-0.019153613597154617;9.835380554199219
1652870478756;-0.047884032130241394;-0.05746084079146385;9.84495735168457
1652870478775;-0.009576806798577309;-0.08619125932455063;9.84495735168457
1652870478795;-0.028730420395731926;-0.05746084079146385;9.84495735168457
1652870478815;-0.038307227194309235;-0.009576806798577309;9.84495735168457
1652870478835;-0.033518824726343155;-0.047884032130241394;9.84495735168457
1652870478855;-0.033518824726343155;-0.05267243832349777;9.849745750427246
1652870478875;-0.038307227194309235;-0.07182604819536209;9.84495735168457
1652870478895;-0.05746084079146385;-0.06224924325942993;9.821015357971191
1652870478915;-0.07182604819536209;-0.047884032130241394;9.835380554199219
1652870478935;-0.023942016065120697;-0.028730420395731926;9.801861763000488
1652870478955;-0.033518824726343155;-0.08140286058187485;9.84495735168457
1652870478975;-0.028730420395731926;-0.019153613597154617;9.864110946655273
1652870478995;-0.05267243832349777;-0.10534487664699554;9.840168952941895
1652870479015;-0.028730420395731926;-0.07661445438861847;9.86889934539795
1652870479035;-0.004788403399288654;-0.05267243832349777;9.849745750427246
1652870479055;-0.033518824726343155;0.009576806798577309;9.888052940368652
1652870479075;-0.047884032130241394;-0.023942016065120697;9.849745750427246
1652870479095;-0.009576806798577309;-0.08619125932455063;9.835380554199219
1652870479115;-0.033518824726343155;-0.11971008777618408;9.84495735168457
1652870479135;-0.033518824726343155;-0.06703764945268631;9.849745750427246
1652870479155;-0.043095629662275314;-0.004788403399288654;9.86889934539795
1652870479175;-0.043095629662275314;-0.033518824726343155;9.854534149169922
1652870479195;-0.023942016065120697;-0.06703764945268631;9.835380554199219
1652870479215;-0.023942016065120697;-0.08140286058187485;9.849745750427246
1652870479235;-0.05267243832349777;-0.06224924325942993;9.854534149169922
1652870479255;-0.038307227194309235;-0.05267243832349777;9.825803756713867
1652870479275;-0.05746084079146385;-0.019153613597154617;10.093954086303711
1652870479295;-0.047884032130241394;-0.05267243832349777;9.749189376831055
1652870479315;-0.019153613597154617;-0.06224924325942993;9.854534149169922
1652870479335;-0.023942016065120697;-0.06703764945268631;9.84495735168457
1652870479355;-0.028730420395731926;-0.038307227194309235;9.854534149169922
1652870479375;-0.06703764945268631;-0.033518824726343155;9.921571731567383
1652870479395;-0.004788403399288654;-0.10055647045373917;9.8784761428833
1652870479415;-0.014365210197865963;-0.047884032130241394;9.830592155456543
1652870479435;-0.028730420395731926;-0.019153613597154617;9.816226959228516
1652870479455;-0.033518824726343155;-0.028730420395731926;9.840168952941895
1652870479475;-0.06224924325942993;-0.07182604819536209;9.84495735168457
1652870479495;0.009576806798577309;-0.09576806426048279;9.84495735168457
1652870479515;-0.05267243832349777;-0.06224924325942993;9.691728591918945
1652870479535;-0.08619125932455063;-0.028730420395731926;9.959878921508789
1652870479555;-0.019153613597154617;-0.08140286058187485;9.926360130310059
1652870479575;-0.028730420395731926;-0.09576806426048279;10.079588890075684
1652870479595;-0.06703764945268631;-0.038307227194309235;9.81143856048584
1652870479615;-0.06224924325942993;-0.014365210197865963;9.806650161743164
1652870479635;-0.028730420395731926;-0.06703764945268631;9.792284965515137
1652870479655;-0.023942016065120697;-0.11013327538967133;9.84495735168457
1652870479675;-0.038307227194309235;-0.07182604819536209;9.849745750427246
1652870479695;-0.06703764945268631;-0.019153613597154617;9.90241813659668
1652870479715;-0.028730420395731926;-0.038307227194309235;9.782708168029785
1652870479735;-0.009576806798577309;-0.019153613597154617;9.81143856048584
1652870479756;0.014365210197865963;-0.043095629662275314;9.816226959228516
1652870479775;-0.033518824726343155;-0.07182604819536209;9.849745750427246
1652870479795;-0.1149216815829277;-0.11013327538967133;9.983820915222168
1652870479815;-0.047884032130241394;-0.05267243832349777;9.787496566772461
1652870479835;-0.019153613597154617;-0.014365210197865963;9.8784761428833
1652870479855;0.009576806798577309;-0.028730420395731926;9.830592155456543
1652870479875;-0.019153613597154617;-0.047884032130241394;9.81143856048584
1652870479895;-0.07661445438861847;-0.07182604819536209;9.859322547912598
1652870479915;-0.028730420395731926;-0.07661445438861847;9.854534149169922
1652870479935;0.028730420395731926;-0.043095629662275314;9.849745750427246
1652870479955;-0.014365210197865963;-0.05746084079146385;9.840168952941895
1652870479975;-0.07661445438861847;-0.028730420395731926;9.859322547912598
1652870479995;-0.047884032130241394;-0.033518824726343155;9.835380554199219
1652870480015;-0.009576806798577309;-0.08619125932455063;9.864110946655273
1652870480035;-0.009576806798577309;-0.004788403399288654;9.840168952941895
1652870480055;-0.043095629662275314;-0.06224924325942993;9.816226959228516
1652870480075;-0.038307227194309235;-0.090979665517807;9.801861763000488
1652870480095;0.009576806798577309;-0.004788403399288654;9.744400978088379
1652870480115;-0.028730420395731926;-0.043095629662275314;9.892841339111328
1652870480135;-0.05267243832349777;-0.023942016065120697;9.883264541625977
1652870480156;-0.08619125932455063;-0.06703764945268631;9.86889934539795
1652870480175;-0.05267243832349777;-0.07661445438861847;9.830592155456543
1652870480195;0.004788403399288654;-0.06703764945268631;9.835380554199219
1652870480215;-0.043095629662275314;-0.009576806798577309;9.835380554199219
1652870480235;-0.06224924325942993;-0.047884032130241394;9.854534149169922
1652870480255;-0.023942016065120697;-0.10534487664699554;9.859322547912598
1652870480275;0.028730420395731926;-0.09576806426048279;9.830592155456543
1652870480295;-0.047884032130241394;-0.033518824726343155;9.797073364257812
1652870480315;-0.043095629662275314;-0.014365210197865963;9.859322547912598
1652870480335;-0.009576806798577309;-0.023942016065120697;9.830592155456543
1652870480355;-0.038307227194309235;-0.090979665517807;9.84495735168457
1652870480376;-0.09576806426048279;-0.05267243832349777;10.194510459899902
1652870480395;-0.043095629662275314;-0.004788403399288654;9.77791976928711
1652870480415;0.009576806798577309;-0.07661445438861847;9.849745750427246
1652870480435;0.028730420395731926;-0.07661445438861847;9.821015357971191
1652870480455;-0.08140286058187485;-0.07661445438861847;9.825803756713867
1652870480475;-0.08140286058187485;0.023942016065120697;9.787496566772461
1652870480495;0.009576806798577309;-0.07182604819536209;9.835380554199219
1652870480515;0.028730420395731926;-0.10534487664699554;9.821015357971191
1652870480535;-0.047884032130241394;-0.07182604819536209;9.859322547912598
1652870480555;-0.06703764945268631;-0.028730420395731926;9.84495735168457
1652870480576;-0.07182604819536209;0.023942016065120697;9.68694019317627
1652870480595;-0.028730420395731926;-0.023942016065120697;9.883264541625977
1652870480615;0.047884032130241394;-0.1867477297782898;9.84495735168457
1652870480635;-0.038307227194309235;-0.1149216815829277;9.8784761428833
1652870480655;-0.13407529890537262;0.023942016065120697;9.75397777557373
1652870480675;-0.090979665517807;0.038307227194309235;9.90241813659668
1652870480695;0.023942016065120697;-0.05746084079146385;9.801861763000488
1652870480715;0.019153613597154617;-0.14844051003456116;9.830592155456543
1652870480735;-0.06703764945268631;-0.07182604819536209;9.854534149169922
1652870480755;-0.08619125932455063;0.023942016065120697;9.90241813659668
1652870480776;-0.05746084079146385;0.023942016065120697;9.825803756713867
1652870480795;0.038307227194309235;-0.14365209639072418;9.725247383117676
1652870480815;-0.014365210197865963;-0.15801730751991272;9.81143856048584
1652870480835;-0.08140286058187485;-0.043095629662275314;9.859322547912598
1652870480855;-0.08140286058187485;0.033518824726343155;9.854534149169922
1652870480875;0.004788403399288654;-0.038307227194309235;9.830592155456543
1652870480895;0.023942016065120697;-0.05267243832349777;9.830592155456543
1652870480915;-0.033518824726343155;-0.08140286058187485;9.830592155456543
1652870480935;-0.08140286058187485;0.023942016065120697;9.873687744140625
1652870480955;-0.014365210197865963;-0.033518824726343155;9.758766174316406
1652870480975;0.019153613597154617;-0.12928688526153564;9.816226959228516
1652870480995;-0.043095629662275314;-0.09576806426048279;9.835380554199219
1652870481015;-0.08619125932455063;0.009576806798577309;9.720458984375
1652870481035;-0.047884032130241394;-0.014365210197865963;9.897629737854004
1652870481055;0.014365210197865963;-0.05267243832349777;9.821015357971191
1652870481075;-0.009576806798577309;-0.06224924325942993;9.854534149169922
1652870481095;-0.06224924325942993;-0.038307227194309235;9.849745750427246
1652870481115;-0.043095629662275314;-0.009576806798577309;9.81143856048584
1652870481135;0.019153613597154617;-0.028730420395731926;9.859322547912598
1652870481155;-0.06224924325942993;-0.11013327538967133;9.835380554199219
1652870481176;-0.11013327538967133;-0.11013327538967133;9.86889934539795
1652870481195;-0.07661445438861847;-0.09576806426048279;9.840168952941895
1652870481215;0.004788403399288654;-0.038307227194309235;9.835380554199219
1652870481235;0.033518824726343155;0.033518824726343155;9.859322547912598
1652870481255;-0.038307227194309235;-0.023942016065120697;9.849745750427246
1652870481275;-0.05746084079146385;-0.06224924325942993;9.830592155456543
1652870481295;-0.028730420395731926;-0.09576806426048279;9.854534149169922
1652870481315;-0.023942016065120697;-0.028730420395731926;9.825803756713867
1652870481335;-0.033518824726343155;-0.038307227194309235;9.840168952941895
1652870481355;-0.019153613597154617;-0.023942016065120697;9.835380554199219
1652870481375;-0.028730420395731926;-0.07661445438861847;9.787496566772461
1652870481395;-0.06703764945268631;-0.043095629662275314;9.773131370544434
1652870481415;-0.004788403399288654;-0.08140286058187485;9.75397777557373
1652870481435;-0.004788403399288654;-0.08140286058187485;9.816226959228516
1652870481455;-0.043095629662275314;-0.090979665517807;9.854534149169922
1652870481475;-0.07661445438861847;-0.043095629662275314;9.825803756713867
1652870481495;-0.043095629662275314;-0.05267243832349777;9.768342971801758
1652870481515;-0.014365210197865963;-0.038307227194309235;9.825803756713867
